06/10/2025 14:39:51 Start QTP6: NAVCON
06/10/2025 14:40:25 || 116 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:25 || 118 || Received: || (2-1-3) || MAZE | SNC  | 3 ||   10 |   10 |   1 || 147 ||
06/10/2025 14:40:26 || 110 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   90 |    0 |   0 || 161 ||
06/10/2025 14:40:26 || 111 || Sent:     || (2-2-2) || MAZE | MDPS | 2 ||    0 |    0 |   0 || 162 ||
06/10/2025 14:40:26 || 112 || Sent:     || (2-2-3) || MAZE | MDPS | 3 ||   10 |   10 |   1 || 163 ||
06/10/2025 14:40:26 || 113 || Sent:     || (2-2-4) || MAZE | MDPS | 4 ||    0 |   46 |   0 || 164 ||
06/10/2025 14:40:26 || 114 || Sent:     || (2-3-1) || MAZE | SS   | 1 ||    0 |    0 |   0 || 177 ||
06/10/2025 14:40:26 || 115 || Sent:     || (2-3-2) || MAZE | SS   | 2 ||   10 |    0 |   0 || 178 ||
06/10/2025 14:40:26 || 116 || Received: || (2-1-1) || MAZE | SNC  | 1 ||    0 |    0 |   0 || 145 ||
06/10/2025 14:40:27 || 116 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:27 || 118 || Received: || (2-1-3) || MAZE | SNC  | 3 ||   10 |   10 |   1 || 147 ||
06/10/2025 14:40:27 || 110 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   90 |    0 |   0 || 161 ||
06/10/2025 14:40:27 || 111 || Sent:     || (2-2-2) || MAZE | MDPS | 2 ||    0 |    0 |   0 || 162 ||
06/10/2025 14:40:27 || 112 || Sent:     || (2-2-3) || MAZE | MDPS | 3 ||   10 |   10 |   1 || 163 ||
06/10/2025 14:40:27 || 113 || Sent:     || (2-2-4) || MAZE | MDPS | 4 ||    0 |   51 |   0 || 164 ||
06/10/2025 14:40:27 || 114 || Sent:     || (2-3-1) || MAZE | SS   | 1 ||    0 |    0 |   0 || 177 ||
06/10/2025 14:40:28 || 115 || Sent:     || (2-3-2) || MAZE | SS   | 2 ||   10 |    0 |   0 || 178 ||
06/10/2025 14:40:28 || 116 || Received: || (2-1-1) || MAZE | SNC  | 1 ||    0 |    0 |   0 || 145 ||
